,DATE,RATE,shift,label
1,2009-11-27,2.0,0.0,up
2,2009-11-28,2.0,0.0,up
3,2009-11-29,2.0,0.0,up
4,2009-11-30,2.01,0.0,up
5,2009-12-01,2.0,0.0,up
6,2009-12-02,2.0,0.0,up
7,2009-12-03,2.0,0.0,up
8,2009-12-04,2.0,0.0,up
9,2009-12-05,2.0,0.0,up
10,2009-12-06,2.0,0.0,up
11,2009-12-07,1.99,0.0,up
12,2009-12-08,1.97,0.0,up
13,2009-12-09,1.97,0.0,up
14,2009-12-10,2.01,0.0,up
15,2009-12-11,2.0,0.0,up
16,2009-12-12,2.0,0.0,up
17,2009-12-13,2.0,0.0,up
18,2009-12-14,2.0,0.0,up
19,2009-12-15,2.0,0.0,up
20,2009-12-16,2.0,0.0,up
21,2009-12-17,2.0,0.0,up
22,2009-12-18,2.0,0.0,up
23,2009-12-19,2.0,0.0,up
24,2009-12-20,2.0,0.0,up
25,2009-12-21,2.0,0.0,up
26,2009-12-22,1.99,0.0,up
27,2009-12-23,1.99,0.0,up
28,2009-12-24,1.98,0.0,up
29,2009-12-25,1.98,0.0,up
30,2009-12-26,1.98,0.0,up
31,2009-12-27,1.98,2.0,down
32,2009-12-28,2.0,2.0,neutral
33,2009-12-29,2.0,2.0,neutral
34,2009-12-30,2.0,2.01,down
35,2009-12-31,2.01,2.0,up
36,2010-01-01,2.01,2.0,up
37,2010-01-02,2.01,2.0,up
38,2010-01-03,2.01,2.0,up
39,2010-01-04,1.99,2.0,down
40,2010-01-05,1.98,2.0,down
41,2010-01-06,1.96,1.99,down
42,2010-01-07,2.0,1.97,up
43,2010-01-08,2.0,1.97,up
44,2010-01-09,2.0,2.01,down
45,2010-01-10,2.0,2.0,neutral
46,2010-01-11,2.0,2.0,neutral
47,2010-01-12,2.0,2.0,neutral
48,2010-01-13,2.0,2.0,neutral
49,2010-01-14,2.0,2.0,neutral
50,2010-01-15,2.0,2.0,neutral
51,2010-01-16,2.0,2.0,neutral
52,2010-01-17,2.0,2.0,neutral
53,2010-01-18,1.99,2.0,down
54,2010-01-19,1.99,2.0,down
55,2010-01-20,1.97,2.0,down
56,2010-01-21,2.01,1.99,up
57,2010-01-22,2.0,1.99,up
58,2010-01-23,2.0,1.98,up
59,2010-01-24,2.0,1.98,up
60,2010-01-25,2.01,1.98,up
61,2010-01-26,2.01,1.98,up
62,2010-01-27,2.01,2.0,up
63,2010-01-28,2.01,2.0,up
64,2010-01-29,2.01,2.0,up
65,2010-01-30,2.01,2.01,neutral
66,2010-01-31,2.01,2.01,neutral
67,2010-02-01,2.01,2.01,neutral
68,2010-02-02,2.0,2.01,down
69,2010-02-03,2.0,1.99,up
70,2010-02-04,2.0,1.98,up
71,2010-02-05,2.0,1.96,up
72,2010-02-06,2.0,2.0,neutral
73,2010-02-07,2.0,2.0,neutral
74,2010-02-08,2.0,2.0,neutral
75,2010-02-09,1.99,2.0,down
76,2010-02-10,1.97,2.0,down
77,2010-02-11,2.02,2.0,up
78,2010-02-12,2.02,2.0,up
79,2010-02-13,2.02,2.0,up
80,2010-02-14,2.02,2.0,up
81,2010-02-15,2.02,2.0,up
82,2010-02-16,2.02,2.0,up
83,2010-02-17,2.02,1.99,up
84,2010-02-18,2.02,1.99,up
85,2010-02-19,2.01,1.97,up
86,2010-02-20,2.01,2.01,neutral
87,2010-02-21,2.01,2.0,up
88,2010-02-22,1.98,2.0,down
89,2010-02-23,1.92,2.0,down
90,2010-02-24,1.9,2.01,down
91,2010-02-25,2.02,2.01,up
92,2010-02-26,2.02,2.01,up
93,2010-02-27,2.02,2.01,up
94,2010-02-28,2.02,2.01,up
95,2010-03-01,2.02,2.01,up
96,2010-03-02,2.02,2.01,up
97,2010-03-03,2.01,2.01,neutral
98,2010-03-04,2.02,2.0,up
99,2010-03-05,2.01,2.0,up
100,2010-03-06,2.01,2.0,up
101,2010-03-07,2.01,2.0,up
102,2010-03-08,2.02,2.0,up
103,2010-03-09,2.02,2.0,up
104,2010-03-10,1.99,2.0,down
105,2010-03-11,2.02,1.99,up
106,2010-03-12,2.02,1.97,up
107,2010-03-13,2.02,2.02,neutral
108,2010-03-14,2.02,2.02,neutral
109,2010-03-15,2.01,2.02,down
110,2010-03-16,2.01,2.02,down
111,2010-03-17,2.0,2.02,down
112,2010-03-18,2.01,2.02,down
113,2010-03-19,2.01,2.02,down
114,2010-03-20,2.01,2.02,down
115,2010-03-21,2.01,2.01,neutral
116,2010-03-22,2.01,2.01,neutral
117,2010-03-23,2.0,2.01,down
118,2010-03-24,2.0,1.98,up
119,2010-03-25,2.01,1.92,up
120,2010-03-26,2.0,1.9,up
121,2010-03-27,2.0,2.02,down
122,2010-03-28,2.0,2.02,down
123,2010-03-29,2.0,2.02,down
124,2010-03-30,1.99,2.02,down
125,2010-03-31,2.0,2.02,down
126,2010-04-01,1.99,2.02,down
127,2010-04-02,2.0,2.01,down
128,2010-04-03,2.0,2.02,down
129,2010-04-04,2.0,2.01,down
130,2010-04-05,2.0,2.01,down
131,2010-04-06,2.02,2.01,up
132,2010-04-07,2.02,2.02,neutral
133,2010-04-08,2.02,2.02,neutral
134,2010-04-09,2.0,1.99,up
135,2010-04-10,2.0,2.02,down
136,2010-04-11,2.0,2.02,down
137,2010-04-12,2.01,2.02,down
138,2010-04-13,2.01,2.02,down
139,2010-04-14,2.0,2.01,down
140,2010-04-15,2.0,2.01,down
141,2010-04-16,1.99,2.0,down
142,2010-04-17,1.99,2.01,down
143,2010-04-18,1.99,2.01,down
144,2010-04-19,2.0,2.01,down
145,2010-04-20,2.0,2.01,down
146,2010-04-21,2.01,2.01,neutral
147,2010-04-22,2.0,2.0,neutral
148,2010-04-23,2.0,2.0,neutral
149,2010-04-24,2.0,2.01,down
150,2010-04-25,2.0,2.0,neutral
151,2010-04-26,2.01,2.0,up
152,2010-04-27,2.01,2.0,up
153,2010-04-28,2.01,2.0,up
154,2010-04-29,2.0,1.99,up
155,2010-04-30,2.0,2.0,neutral
156,2010-05-01,2.0,1.99,up
157,2010-05-02,2.0,2.0,neutral
158,2010-05-03,2.0,2.0,neutral
159,2010-05-04,2.05,2.0,up
160,2010-05-05,2.05,2.0,up
161,2010-05-06,2.02,2.02,neutral
162,2010-05-07,2.01,2.02,down
163,2010-05-08,2.01,2.02,down
164,2010-05-09,2.01,2.0,up
165,2010-05-10,2.01,2.0,up
166,2010-05-11,2.01,2.0,up
167,2010-05-12,2.01,2.01,neutral
168,2010-05-13,2.01,2.01,neutral
169,2010-05-14,2.01,2.0,up
170,2010-05-15,2.01,2.0,up
171,2010-05-16,2.01,1.99,up
172,2010-05-17,2.02,1.99,up
173,2010-05-18,2.01,1.99,up
174,2010-05-19,2.01,2.0,up
175,2010-05-20,2.02,2.0,up
176,2010-05-21,2.02,2.01,up
177,2010-05-22,2.02,2.0,up
178,2010-05-23,2.02,2.0,up
179,2010-05-24,2.02,2.0,up
180,2010-05-25,2.02,2.0,up
181,2010-05-26,1.99,2.01,down
182,2010-05-27,1.98,2.01,down
183,2010-05-28,1.98,2.01,down
184,2010-05-29,1.98,2.0,down
185,2010-05-30,1.98,2.0,down
186,2010-05-31,2.0,2.0,neutral
187,2010-06-01,1.99,2.0,down
188,2010-06-02,1.99,2.0,down
189,2010-06-03,1.99,2.05,down
190,2010-06-04,1.98,2.05,down
191,2010-06-05,1.98,2.02,down
192,2010-06-06,1.98,2.01,down
193,2010-06-07,1.99,2.01,down
194,2010-06-08,1.95,2.01,down
195,2010-06-09,1.97,2.01,down
196,2010-06-10,2.02,2.01,up
197,2010-06-11,2.02,2.01,up
198,2010-06-12,2.02,2.01,up
199,2010-06-13,2.02,2.01,up
200,2010-06-14,2.02,2.01,up
201,2010-06-15,2.02,2.01,up
202,2010-06-16,2.01,2.02,down
203,2010-06-17,2.01,2.01,neutral
204,2010-06-18,2.0,2.01,down
205,2010-06-19,2.0,2.02,down
206,2010-06-20,2.0,2.02,down
207,2010-06-21,2.01,2.02,down
208,2010-06-22,2.01,2.02,down
209,2010-06-23,1.97,2.02,down
210,2010-06-24,2.02,2.02,neutral
211,2010-06-25,2.02,1.99,up
212,2010-06-26,2.02,1.98,up
213,2010-06-27,2.02,1.98,up
214,2010-06-28,1.99,1.98,up
215,2010-06-29,1.95,1.98,down
216,2010-06-30,2.03,2.0,up
217,2010-07-01,1.99,1.99,neutral
218,2010-07-02,1.99,1.99,neutral
219,2010-07-03,1.99,1.99,neutral
220,2010-07-04,1.99,1.98,up
221,2010-07-05,2.01,1.98,up
222,2010-07-06,2.05,1.98,up
223,2010-07-07,2.04,1.99,up
224,2010-07-08,2.02,1.95,up
225,2010-07-09,2.26,1.97,up
226,2010-07-10,2.26,2.02,up
227,2010-07-11,2.26,2.02,up
228,2010-07-12,2.27,2.02,up
229,2010-07-13,2.26,2.02,up
230,2010-07-14,2.26,2.02,up
231,2010-07-15,2.27,2.02,up
232,2010-07-16,2.25,2.01,up
233,2010-07-17,2.25,2.01,up
234,2010-07-18,2.25,2.0,up
235,2010-07-19,2.26,2.0,up
236,2010-07-20,2.27,2.0,up
237,2010-07-21,2.27,2.01,up
238,2010-07-22,2.27,2.01,up
239,2010-07-23,2.27,1.97,up
240,2010-07-24,2.27,2.02,up
241,2010-07-25,2.27,2.02,up
242,2010-07-26,2.27,2.02,up
243,2010-07-27,2.27,2.02,up
244,2010-07-28,2.27,1.99,up
245,2010-07-29,2.28,1.95,up
246,2010-07-30,2.28,2.03,up
247,2010-07-31,2.28,1.99,up
248,2010-08-01,2.28,1.99,up
249,2010-08-02,2.28,1.99,up
250,2010-08-03,2.27,1.99,up
251,2010-08-04,2.27,2.01,up
252,2010-08-05,2.28,2.05,up
253,2010-08-06,2.27,2.04,up
254,2010-08-07,2.27,2.02,up
255,2010-08-08,2.27,2.26,up
256,2010-08-09,2.28,2.26,up
257,2010-08-10,2.28,2.26,up
258,2010-08-11,2.29,2.27,up
259,2010-08-12,2.27,2.26,up
260,2010-08-13,2.27,2.26,up
261,2010-08-14,2.27,2.27,neutral
262,2010-08-15,2.27,2.25,up
263,2010-08-16,2.27,2.25,up
264,2010-08-17,2.27,2.25,up
265,2010-08-18,2.27,2.26,up
266,2010-08-19,2.28,2.27,up
267,2010-08-20,2.28,2.27,up
268,2010-08-21,2.28,2.27,up
269,2010-08-22,2.28,2.27,up
270,2010-08-23,2.26,2.27,down
271,2010-08-24,2.3,2.27,up
272,2010-08-25,2.3,2.27,up
273,2010-08-26,2.28,2.27,up
274,2010-08-27,2.28,2.27,up
275,2010-08-28,2.28,2.28,neutral
276,2010-08-29,2.28,2.28,neutral
277,2010-08-30,2.27,2.28,down
278,2010-08-31,2.28,2.28,neutral
279,2010-09-01,2.27,2.28,down
280,2010-09-02,2.27,2.27,neutral
281,2010-09-03,2.27,2.27,neutral
282,2010-09-04,2.27,2.28,down
283,2010-09-05,2.27,2.27,neutral
284,2010-09-06,2.26,2.27,down
285,2010-09-07,2.26,2.27,down
286,2010-09-08,2.27,2.28,down
287,2010-09-09,2.27,2.28,down
288,2010-09-10,2.27,2.29,down
289,2010-09-11,2.27,2.27,neutral
290,2010-09-12,2.27,2.27,neutral
291,2010-09-13,2.27,2.27,neutral
292,2010-09-14,2.27,2.27,neutral
293,2010-09-15,2.28,2.27,up
294,2010-09-16,2.28,2.27,up
295,2010-09-17,2.28,2.27,up
296,2010-09-18,2.28,2.28,neutral
297,2010-09-19,2.28,2.28,neutral
298,2010-09-20,2.28,2.28,neutral
299,2010-09-21,2.28,2.28,neutral
300,2010-09-22,2.28,2.26,up
301,2010-09-23,2.28,2.3,down
302,2010-09-24,2.28,2.3,down
303,2010-09-25,2.28,2.28,neutral
304,2010-09-26,2.28,2.28,neutral
305,2010-09-27,2.27,2.28,down
306,2010-09-28,2.27,2.28,down
307,2010-09-29,2.26,2.27,down
308,2010-09-30,2.27,2.28,down
309,2010-10-01,2.27,2.27,neutral
310,2010-10-02,2.27,2.27,neutral
311,2010-10-03,2.27,2.27,neutral
312,2010-10-04,2.24,2.27,down
313,2010-10-05,2.18,2.27,down
314,2010-10-06,2.2,2.26,down
315,2010-10-07,2.28,2.26,up
316,2010-10-08,2.27,2.27,neutral
317,2010-10-09,2.27,2.27,neutral
318,2010-10-10,2.27,2.27,neutral
319,2010-10-11,2.27,2.27,neutral
320,2010-10-12,2.27,2.27,neutral
321,2010-10-13,2.27,2.27,neutral
322,2010-10-14,2.28,2.27,up
323,2010-10-15,2.27,2.28,down
324,2010-10-16,2.27,2.28,down
325,2010-10-17,2.27,2.28,down
326,2010-10-18,2.26,2.28,down
327,2010-10-19,2.28,2.28,neutral
328,2010-10-20,2.29,2.28,up
329,2010-10-21,2.28,2.28,neutral
330,2010-10-22,2.28,2.28,neutral
331,2010-10-23,2.28,2.28,neutral
332,2010-10-24,2.28,2.28,neutral
333,2010-10-25,2.25,2.28,down
334,2010-10-26,2.24,2.28,down
335,2010-10-27,2.24,2.27,down
336,2010-10-28,2.24,2.27,down
337,2010-10-29,2.26,2.26,neutral
338,2010-10-30,2.26,2.27,down
339,2010-10-31,2.26,2.27,down
340,2010-11-01,2.24,2.27,down
341,2010-11-02,2.23,2.27,down
342,2010-11-03,2.24,2.24,neutral
343,2010-11-04,2.24,2.18,up
344,2010-11-05,2.24,2.2,up
345,2010-11-06,2.24,2.28,down
346,2010-11-07,2.24,2.27,down
347,2010-11-08,2.24,2.27,down
348,2010-11-09,2.27,2.27,neutral
349,2010-11-10,2.26,2.27,down
350,2010-11-11,2.24,2.27,down
351,2010-11-12,2.24,2.27,down
352,2010-11-13,2.24,2.28,down
353,2010-11-14,2.24,2.27,down
354,2010-11-15,2.24,2.27,down
355,2010-11-16,2.49,2.27,up
356,2010-11-17,2.5,2.26,up
357,2010-11-18,2.5,2.28,up
358,2010-11-19,2.5,2.29,up
359,2010-11-20,2.5,2.28,up
360,2010-11-21,2.5,2.28,up
361,2010-11-22,2.51,2.28,up
362,2010-11-23,2.52,2.28,up
363,2010-11-24,2.54,2.25,up
364,2010-11-25,2.5,2.24,up
365,2010-11-26,2.5,2.24,up
366,2010-11-27,2.5,2.24,up
367,2010-11-28,2.5,2.26,up
368,2010-11-29,2.5,2.26,up
369,2010-11-30,2.51,2.26,up
370,2010-12-01,2.5,2.24,up
371,2010-12-02,2.5,2.23,up
372,2010-12-03,2.5,2.24,up
373,2010-12-04,2.5,2.24,up
374,2010-12-05,2.5,2.24,up
375,2010-12-06,2.5,2.24,up
376,2010-12-07,2.52,2.24,up
377,2010-12-08,2.52,2.24,up
378,2010-12-09,2.51,2.27,up
379,2010-12-10,2.5,2.26,up
380,2010-12-11,2.5,2.24,up
381,2010-12-12,2.5,2.24,up
382,2010-12-13,2.5,2.24,up
383,2010-12-14,2.49,2.24,up
384,2010-12-15,2.49,2.24,up
385,2010-12-16,2.5,2.49,up
386,2010-12-17,2.49,2.5,down
387,2010-12-18,2.49,2.5,down
388,2010-12-19,2.49,2.5,down
389,2010-12-20,2.5,2.5,neutral
390,2010-12-21,2.52,2.5,up
391,2010-12-22,2.53,2.51,up
392,2010-12-23,2.5,2.52,down
393,2010-12-24,2.5,2.54,down
394,2010-12-25,2.5,2.5,neutral
395,2010-12-26,2.5,2.5,neutral
396,2010-12-27,2.5,2.5,neutral
397,2010-12-28,2.49,2.5,down
398,2010-12-29,2.49,2.5,down
399,2010-12-30,2.49,2.51,down
400,2010-12-31,2.51,2.5,up
401,2011-01-01,2.51,2.5,up
402,2011-01-02,2.51,2.5,up
403,2011-01-03,2.49,2.5,down
404,2011-01-04,2.5,2.5,neutral
405,2011-01-05,2.49,2.5,down
406,2011-01-06,2.49,2.52,down
407,2011-01-07,2.49,2.52,down
408,2011-01-08,2.49,2.51,down
409,2011-01-09,2.49,2.5,down
410,2011-01-10,2.49,2.5,down
411,2011-01-11,2.5,2.5,neutral
412,2011-01-12,2.5,2.5,neutral
413,2011-01-13,2.74,2.49,up
414,2011-01-14,2.74,2.49,up
415,2011-01-15,2.74,2.5,up
416,2011-01-16,2.74,2.49,up
417,2011-01-17,2.74,2.49,up
418,2011-01-18,2.76,2.49,up
419,2011-01-19,2.77,2.5,up
420,2011-01-20,2.75,2.52,up
421,2011-01-21,2.75,2.53,up
422,2011-01-22,2.75,2.5,up
423,2011-01-23,2.75,2.5,up
424,2011-01-24,2.75,2.5,up
425,2011-01-25,2.75,2.5,up
426,2011-01-26,2.74,2.5,up
427,2011-01-27,2.74,2.49,up
428,2011-01-28,2.74,2.49,up
429,2011-01-29,2.74,2.49,up
430,2011-01-30,2.74,2.51,up
431,2011-01-31,2.75,2.51,up
432,2011-02-01,2.75,2.51,up
433,2011-02-02,2.75,2.49,up
434,2011-02-03,2.75,2.5,up
435,2011-02-04,2.75,2.49,up
436,2011-02-05,2.75,2.49,up
437,2011-02-06,2.75,2.49,up
438,2011-02-07,2.75,2.49,up
439,2011-02-08,2.78,2.49,up
440,2011-02-09,2.77,2.49,up
441,2011-02-10,2.75,2.5,up
442,2011-02-11,2.75,2.5,up
443,2011-02-12,2.75,2.74,up
444,2011-02-13,2.75,2.74,up
445,2011-02-14,2.75,2.74,up
446,2011-02-15,2.74,2.74,neutral
447,2011-02-16,2.75,2.74,up
448,2011-02-17,2.75,2.76,down
449,2011-02-18,2.75,2.77,down
450,2011-02-19,2.75,2.75,neutral
451,2011-02-20,2.75,2.75,neutral
452,2011-02-21,2.75,2.75,neutral
453,2011-02-22,2.75,2.75,neutral
454,2011-02-23,2.75,2.75,neutral
455,2011-02-24,2.76,2.75,up
456,2011-02-25,2.76,2.74,up
457,2011-02-26,2.76,2.74,up
458,2011-02-27,2.76,2.74,up
459,2011-02-28,2.76,2.74,up
460,2011-03-01,2.76,2.74,up
461,2011-03-02,2.75,2.75,neutral
462,2011-03-03,2.75,2.75,neutral
463,2011-03-04,2.75,2.75,neutral
464,2011-03-05,2.75,2.75,neutral
465,2011-03-06,2.75,2.75,neutral
466,2011-03-07,2.76,2.75,up
467,2011-03-08,2.75,2.75,neutral
468,2011-03-09,2.75,2.75,neutral
469,2011-03-10,2.99,2.78,up
470,2011-03-11,2.97,2.77,up
471,2011-03-12,2.97,2.75,up
472,2011-03-13,2.97,2.75,up
473,2011-03-14,2.96,2.75,up
474,2011-03-15,2.99,2.75,up
475,2011-03-16,3.0,2.75,up
476,2011-03-17,2.99,2.74,up
477,2011-03-18,2.99,2.75,up
478,2011-03-19,2.99,2.75,up
479,2011-03-20,2.99,2.75,up
480,2011-03-21,2.99,2.75,up
481,2011-03-22,3.01,2.75,up
482,2011-03-23,3.02,2.75,up
483,2011-03-24,3.0,2.75,up
484,2011-03-25,2.99,2.75,up
485,2011-03-26,2.99,2.76,up
486,2011-03-27,2.99,2.76,up
487,2011-03-28,2.99,2.76,up
488,2011-03-29,2.98,2.76,up
489,2011-03-30,2.98,2.76,up
490,2011-03-31,2.98,2.76,up
491,2011-04-01,2.98,2.75,up
492,2011-04-02,2.98,2.75,up
493,2011-04-03,2.98,2.75,up
494,2011-04-04,2.99,2.75,up
495,2011-04-05,3.03,2.75,up
496,2011-04-06,3.04,2.76,up
497,2011-04-07,3.01,2.75,up
498,2011-04-08,3.01,2.75,up
499,2011-04-09,3.01,2.99,up
500,2011-04-10,3.01,2.97,up
501,2011-04-11,3.01,2.97,up
502,2011-04-12,3.0,2.97,up
503,2011-04-13,3.01,2.96,up
504,2011-04-14,3.01,2.99,up
505,2011-04-15,3.01,3.0,up
506,2011-04-16,3.01,2.99,up
507,2011-04-17,3.01,2.99,up
508,2011-04-18,3.0,2.99,up
509,2011-04-19,3.03,2.99,up
510,2011-04-20,3.04,2.99,up
511,2011-04-21,3.02,3.01,up
512,2011-04-22,3.02,3.02,neutral
513,2011-04-23,3.02,3.0,up
514,2011-04-24,3.02,2.99,up
515,2011-04-25,3.02,2.99,up
516,2011-04-26,3.02,2.99,up
517,2011-04-27,3.01,2.99,up
518,2011-04-28,3.01,2.98,up
519,2011-04-29,3.02,2.98,up
520,2011-04-30,3.02,2.98,up
521,2011-05-01,3.02,2.98,up
522,2011-05-02,3.01,2.98,up
523,2011-05-03,3.01,2.98,up
524,2011-05-04,3.01,2.99,up
525,2011-05-05,3.01,3.03,down
526,2011-05-06,3.01,3.04,down
527,2011-05-07,3.01,3.01,neutral
528,2011-05-08,3.01,3.01,neutral
529,2011-05-09,3.05,3.01,up
530,2011-05-10,3.05,3.01,up
531,2011-05-11,3.03,3.01,up
532,2011-05-12,3.02,3.0,up
533,2011-05-13,3.02,3.01,up
534,2011-05-14,3.02,3.01,up
535,2011-05-15,3.02,3.01,up
536,2011-05-16,3.03,3.01,up
537,2011-05-17,3.03,3.01,up
538,2011-05-18,3.03,3.0,up
539,2011-05-19,3.02,3.03,down
540,2011-05-20,3.02,3.04,down
541,2011-05-21,3.02,3.02,neutral
542,2011-05-22,3.02,3.02,neutral
543,2011-05-23,3.02,3.02,neutral
544,2011-05-24,3.06,3.02,up
545,2011-05-25,3.05,3.02,up
546,2011-05-26,3.02,3.02,neutral
547,2011-05-27,3.03,3.01,up
548,2011-05-28,3.03,3.01,up
549,2011-05-29,3.03,3.02,up
550,2011-05-30,3.03,3.02,up
551,2011-05-31,3.03,3.02,up
552,2011-06-01,3.02,3.01,up
553,2011-06-02,3.02,3.01,up
554,2011-06-03,3.0,3.01,down
555,2011-06-04,3.0,3.01,down
556,2011-06-05,3.0,3.01,down
557,2011-06-06,3.0,3.01,down
558,2011-06-07,3.04,3.01,up
559,2011-06-08,3.01,3.05,down
560,2011-06-09,3.02,3.05,down
561,2011-06-10,3.26,3.03,up
562,2011-06-11,3.26,3.02,up
563,2011-06-12,3.26,3.02,up
564,2011-06-13,3.26,3.02,up
565,2011-06-14,3.27,3.02,up
566,2011-06-15,3.26,3.03,up
567,2011-06-16,3.26,3.03,up
568,2011-06-17,3.26,3.03,up
569,2011-06-18,3.26,3.02,up
570,2011-06-19,3.26,3.02,up
571,2011-06-20,3.26,3.02,up
572,2011-06-21,3.29,3.02,up
573,2011-06-22,3.29,3.02,up
574,2011-06-23,3.26,3.06,up
575,2011-06-24,3.26,3.05,up
576,2011-06-25,3.26,3.02,up
577,2011-06-26,3.26,3.03,up
578,2011-06-27,3.26,3.03,up
579,2011-06-28,3.26,3.03,up
580,2011-06-29,3.26,3.03,up
581,2011-06-30,3.28,3.03,up
582,2011-07-01,3.26,3.02,up
583,2011-07-02,3.26,3.02,up
584,2011-07-03,3.26,3.0,up
585,2011-07-04,3.26,3.0,up
586,2011-07-05,3.3,3.0,up
587,2011-07-06,3.27,3.0,up
588,2011-07-07,3.26,3.04,up
589,2011-07-08,3.26,3.01,up
590,2011-07-09,3.26,3.02,up
591,2011-07-10,3.26,3.26,neutral
592,2011-07-11,3.26,3.26,neutral
593,2011-07-12,3.26,3.26,neutral
594,2011-07-13,3.26,3.26,neutral
595,2011-07-14,3.27,3.27,neutral
596,2011-07-15,3.26,3.26,neutral
597,2011-07-16,3.26,3.26,neutral
598,2011-07-17,3.26,3.26,neutral
599,2011-07-18,3.26,3.26,neutral
600,2011-07-19,3.26,3.26,neutral
601,2011-07-20,3.27,3.26,up
602,2011-07-21,3.26,3.29,down
603,2011-07-22,3.26,3.29,down
604,2011-07-23,3.26,3.26,neutral
605,2011-07-24,3.26,3.26,neutral
606,2011-07-25,3.26,3.26,neutral
607,2011-07-26,3.26,3.26,neutral
608,2011-07-27,3.26,3.26,neutral
609,2011-07-28,3.26,3.26,neutral
610,2011-07-29,3.27,3.26,up
611,2011-07-30,3.27,3.28,down
612,2011-07-31,3.27,3.26,up
613,2011-08-01,3.26,3.26,neutral
614,2011-08-02,3.26,3.26,neutral
615,2011-08-03,3.25,3.26,down
616,2011-08-04,3.25,3.3,down
617,2011-08-05,3.26,3.27,down
618,2011-08-06,3.26,3.26,neutral
619,2011-08-07,3.26,3.26,neutral
620,2011-08-08,3.25,3.26,down
621,2011-08-09,3.31,3.26,up
622,2011-08-10,3.29,3.26,up
623,2011-08-11,3.25,3.26,down
624,2011-08-12,3.24,3.26,down
625,2011-08-13,3.24,3.27,down
626,2011-08-14,3.24,3.26,down
627,2011-08-15,3.24,3.26,down
628,2011-08-16,3.22,3.26,down
629,2011-08-17,3.2,3.26,down
630,2011-08-18,3.22,3.26,down
631,2011-08-19,3.23,3.27,down
632,2011-08-20,3.23,3.26,down
633,2011-08-21,3.23,3.26,down
634,2011-08-22,3.2,3.26,down
635,2011-08-23,3.25,3.26,down
636,2011-08-24,3.26,3.26,neutral
637,2011-08-25,3.26,3.26,neutral
638,2011-08-26,3.26,3.26,neutral
639,2011-08-27,3.26,3.26,neutral
640,2011-08-28,3.26,3.27,down
641,2011-08-29,3.26,3.27,down
642,2011-08-30,3.26,3.27,down
643,2011-08-31,3.27,3.26,up
644,2011-09-01,3.26,3.26,neutral
645,2011-09-02,3.26,3.25,up
646,2011-09-03,3.26,3.25,up
647,2011-09-04,3.26,3.26,neutral
648,2011-09-05,3.26,3.26,neutral
649,2011-09-06,3.25,3.26,down
650,2011-09-07,3.23,3.25,down
651,2011-09-08,3.27,3.31,down
652,2011-09-09,3.25,3.29,down
653,2011-09-10,3.25,3.25,neutral
654,2011-09-11,3.25,3.24,up
655,2011-09-12,3.25,3.24,up
656,2011-09-13,3.25,3.24,up
657,2011-09-14,3.26,3.24,up
658,2011-09-15,3.26,3.22,up
659,2011-09-16,3.25,3.2,up
660,2011-09-17,3.25,3.22,up
661,2011-09-18,3.25,3.23,up
662,2011-09-19,3.24,3.23,up
663,2011-09-20,3.27,3.23,up
664,2011-09-21,3.28,3.2,up
665,2011-09-22,3.25,3.25,neutral
666,2011-09-23,3.23,3.26,down
667,2011-09-24,3.23,3.26,down
668,2011-09-25,3.23,3.26,down
669,2011-09-26,3.24,3.26,down
670,2011-09-27,3.24,3.26,down
671,2011-09-28,3.26,3.26,neutral
672,2011-09-29,3.26,3.26,neutral
673,2011-09-30,3.28,3.27,up
674,2011-10-01,3.28,3.26,up
675,2011-10-02,3.28,3.26,up
676,2011-10-03,3.28,3.26,up
677,2011-10-04,3.25,3.26,down
678,2011-10-05,3.23,3.26,down
679,2011-10-06,3.25,3.25,neutral
680,2011-10-07,3.25,3.23,up
681,2011-10-08,3.25,3.27,down
682,2011-10-09,3.25,3.25,neutral
683,2011-10-10,3.25,3.25,neutral
684,2011-10-11,3.24,3.25,down
685,2011-10-12,3.24,3.25,down
686,2011-10-13,3.24,3.25,down
687,2011-10-14,3.24,3.26,down
688,2011-10-15,3.24,3.26,down
689,2011-10-16,3.24,3.25,down
690,2011-10-17,3.22,3.25,down
691,2011-10-18,3.27,3.25,up
692,2011-10-19,3.26,3.24,up
693,2011-10-20,3.25,3.27,down
694,2011-10-21,3.23,3.28,down
695,2011-10-22,3.23,3.25,down
696,2011-10-23,3.23,3.23,neutral
697,2011-10-24,3.24,3.23,up
698,2011-10-25,3.24,3.23,up
699,2011-10-26,3.23,3.24,down
700,2011-10-27,3.23,3.24,down
701,2011-10-28,3.23,3.26,down
702,2011-10-29,3.23,3.26,down
703,2011-10-30,3.23,3.28,down
704,2011-10-31,3.26,3.28,down
705,2011-11-01,3.25,3.28,down
706,2011-11-02,3.25,3.28,down
707,2011-11-03,3.25,3.25,neutral
708,2011-11-04,3.25,3.23,up
709,2011-11-05,3.25,3.25,neutral
710,2011-11-06,3.25,3.25,neutral
711,2011-11-07,3.26,3.25,up
712,2011-11-08,3.27,3.25,up
713,2011-11-09,3.28,3.25,up
714,2011-11-10,3.26,3.24,up
715,2011-11-11,3.25,3.24,up
716,2011-11-12,3.25,3.24,up
717,2011-11-13,3.25,3.24,up
718,2011-11-14,3.25,3.24,up
719,2011-11-15,3.26,3.24,up
720,2011-11-16,3.26,3.22,up
721,2011-11-17,3.26,3.27,down
